ASN,country,center_lat,center_lng
26331,US,39.50024,-98.350891
26332,US,39.50024,-98.350891
26333,US,39.50024,-98.350891
26334,US,39.50024,-98.350891
26335,US,39.50024,-98.350891
26336,US,39.50024,-98.350891
26337,US,39.50024,-98.350891
26338,US,39.50024,-98.350891
26339,US,39.50024,-98.350891
26341,US,39.50024,-98.350891
26342,US,39.50024,-98.350891
26343,US,39.50024,-98.350891
26344,US,39.50024,-98.350891
26345,US,39.50024,-98.350891
26346,US,39.50024,-98.350891
26347,US,39.50024,-98.350891
26348,US,39.50024,-98.350891
26349,US,39.50024,-98.350891
26350,US,39.50024,-98.350891
26351,US,39.50024,-98.350891
26352,US,39.50024,-98.350891
26353,US,39.50024,-98.350891
26354,CA,56.130366,-106.346771
26355,US,39.50024,-98.350891
26356,US,39.50024,-98.350891
26357,CA,56.130366,-106.346771
26358,US,39.50024,-98.350891
26359,US,39.50024,-98.350891
26360,US,39.50024,-98.350891
26361,CA,56.130366,-106.346771
26362,US,39.50024,-98.350891
26363,US,39.50024,-98.350891
26364,US,39.50024,-98.350891
26365,US,39.50024,-98.350891
26367,US,39.50024,-98.350891
26368,US,39.50024,-98.350891
26369,US,39.50024,-98.350891
26370,US,39.50024,-98.350891
26371,US,39.50024,-98.350891
26372,US,39.50024,-98.350891
26373,US,39.50024,-98.350891
26374,CA,56.130366,-106.346771
26375,US,39.50024,-98.350891
26376,US,39.50024,-98.350891
26377,US,39.50024,-98.350891
26378,US,39.50024,-98.350891
26379,US,39.50024,-98.350891
26380,US,39.50024,-98.350891
26381,US,39.50024,-98.350891
26382,US,39.50024,-98.350891
26383,US,39.50024,-98.350891
26384,US,39.50024,-98.350891
26385,US,39.50024,-98.350891
26386,US,39.50024,-98.350891
26387,US,39.50024,-98.350891
26388,US,39.50024,-98.350891
26389,CA,56.130366,-106.346771
26391,US,39.50024,-98.350891
26392,US,39.50024,-98.350891
26393,US,39.50024,-98.350891
26394,US,39.50024,-98.350891
26395,US,39.50024,-98.350891
26396,US,39.50024,-98.350891
26397,US,39.50024,-98.350891
26398,US,39.50024,-98.350891
26399,US,39.50024,-98.350891
26400,US,39.50024,-98.350891
26401,US,39.50024,-98.350891
26402,US,39.50024,-98.350891
26403,US,39.50024,-98.350891
26404,US,39.50024,-98.350891
26405,US,39.50024,-98.350891
26406,US,39.50024,-98.350891
26407,US,39.50024,-98.350891
26408,US,39.50024,-98.350891
26409,US,39.50024,-98.350891
26410,US,39.50024,-98.350891
26411,US,39.50024,-98.350891
26412,US,39.50024,-98.350891
26413,CA,56.130366,-106.346771
26414,US,39.50024,-98.350891
26415,US,39.50024,-98.350891
26416,CA,56.130366,-106.346771
26417,US,39.50024,-98.350891
26418,AR,-38.416097,-63.616672
26419,US,39.50024,-98.350891
26420,US,39.50024,-98.350891
26421,US,39.50024,-98.350891
26422,ZA,-30.559482,22.937506
26423,US,39.50024,-98.350891
26424,US,39.50024,-98.350891
26425,US,39.50024,-98.350891
26426,PA,8.537981,-80.782127
26427,US,39.50024,-98.350891
26428,US,39.50024,-98.350891
26429,US,39.50024,-98.350891
26432,US,39.50024,-98.350891
26433,US,39.50024,-98.350891
26435,US,39.50024,-98.350891
26436,US,39.50024,-98.350891
26437,US,39.50024,-98.350891
26438,US,39.50024,-98.350891
26439,US,39.50024,-98.350891
26440,US,39.50024,-98.350891
26441,CA,56.130366,-106.346771
26442,US,39.50024,-98.350891
26443,US,39.50024,-98.350891
26444,US,39.50024,-98.350891
26445,US,39.50024,-98.350891
26446,US,39.50024,-98.350891
26447,US,39.50024,-98.350891
26448,US,39.50024,-98.350891
26449,US,39.50024,-98.350891
26450,US,39.50024,-98.350891
26451,US,39.50024,-98.350891
26452,US,39.50024,-98.350891
26453,US,39.50024,-98.350891
26454,US,39.50024,-98.350891
26455,US,39.50024,-98.350891
26456,US,39.50024,-98.350891
26457,US,39.50024,-98.350891
26458,US,39.50024,-98.350891
26459,US,39.50024,-98.350891
26460,US,39.50024,-98.350891
26461,US,39.50024,-98.350891
26462,US,39.50024,-98.350891
26463,US,39.50024,-98.350891
26464,US,39.50024,-98.350891
26465,US,39.50024,-98.350891
26466,US,39.50024,-98.350891
26467,US,39.50024,-98.350891
26468,US,39.50024,-98.350891
26469,US,39.50024,-98.350891
26470,US,39.50024,-98.350891
26471,US,39.50024,-98.350891
26472,US,39.50024,-98.350891
26474,US,39.50024,-98.350891
26475,US,39.50024,-98.350891
26476,US,39.50024,-98.350891
26477,US,39.50024,-98.350891
26478,US,39.50024,-98.350891
26479,US,39.50024,-98.350891
26480,CA,56.130366,-106.346771
26481,US,39.50024,-98.350891
26482,US,39.50024,-98.350891
26483,US,39.50024,-98.350891
26484,US,39.50024,-98.350891
26485,US,39.50024,-98.350891
26486,US,39.50024,-98.350891
26487,US,39.50024,-98.350891
26488,US,39.50024,-98.350891
26489,US,39.50024,-98.350891
26490,US,39.50024,-98.350891
26491,US,39.50024,-98.350891
26492,US,39.50024,-98.350891
26493,US,39.50024,-98.350891
26494,US,39.50024,-98.350891
26495,US,39.50024,-98.350891
26496,US,39.50024,-98.350891
26497,US,39.50024,-98.350891
26498,US,39.50024,-98.350891
26499,CA,56.130366,-106.346771
26500,US,39.50024,-98.350891
26501,CA,56.130366,-106.346771
26502,US,39.50024,-98.350891
26503,US,39.50024,-98.350891
26504,US,39.50024,-98.350891
26506,US,39.50024,-98.350891
26507,US,39.50024,-98.350891
26508,US,39.50024,-98.350891
26509,US,39.50024,-98.350891
26510,US,39.50024,-98.350891
26511,US,39.50024,-98.350891
26512,US,39.50024,-98.350891
26513,US,39.50024,-98.350891
26514,US,39.50024,-98.350891
26515,US,39.50024,-98.350891
26516,CA,56.130366,-106.346771
26517,US,39.50024,-98.350891
26518,US,39.50024,-98.350891
26519,US,39.50024,-98.350891
26521,US,39.50024,-98.350891
26523,CA,56.130366,-106.346771
26524,US,39.50024,-98.350891
26525,US,39.50024,-98.350891
26526,US,39.50024,-98.350891
26527,US,39.50024,-98.350891
26528,US,39.50024,-98.350891
26529,US,39.50024,-98.350891
26530,US,39.50024,-98.350891
26531,CA,56.130366,-106.346771
26532,US,39.50024,-98.350891
26534,US,39.50024,-98.350891
26535,US,39.50024,-98.350891
26536,US,39.50024,-98.350891
26537,US,39.50024,-98.350891
26538,US,39.50024,-98.350891
26539,US,39.50024,-98.350891
26540,US,39.50024,-98.350891
26541,US,39.50024,-98.350891
26542,US,39.50024,-98.350891
26543,US,39.50024,-98.350891
26544,US,39.50024,-98.350891
26545,US,39.50024,-98.350891
26546,CA,56.130366,-106.346771
26547,CA,56.130366,-106.346771
26548,US,39.50024,-98.350891
26549,US,39.50024,-98.350891
26550,US,39.50024,-98.350891
26551,US,39.50024,-98.350891
26552,US,39.50024,-98.350891
26553,US,39.50024,-98.350891
26554,US,39.50024,-98.350891
26555,US,39.50024,-98.350891
26557,US,39.50024,-98.350891
26558,US,39.50024,-98.350891
26560,US,39.50024,-98.350891
26562,US,39.50024,-98.350891
26563,US,39.50024,-98.350891
26564,US,39.50024,-98.350891
26565,US,39.50024,-98.350891
26566,US,39.50024,-98.350891
26567,CA,56.130366,-106.346771
26568,US,39.50024,-98.350891
26569,US,39.50024,-98.350891
26570,US,39.50024,-98.350891
26571,US,39.50024,-98.350891
26572,US,39.50024,-98.350891
26573,US,39.50024,-98.350891
26574,CA,56.130366,-106.346771
26575,US,39.50024,-98.350891
26576,US,39.50024,-98.350891
26577,US,39.50024,-98.350891
26578,US,39.50024,-98.350891
26579,US,39.50024,-98.350891
26580,US,39.50024,-98.350891
26581,US,39.50024,-98.350891
26582,US,39.50024,-98.350891
26583,US,39.50024,-98.350891
26584,US,39.50024,-98.350891
26585,US,39.50024,-98.350891
26586,US,39.50024,-98.350891
26587,US,39.50024,-98.350891
26588,US,39.50024,-98.350891
26589,US,39.50024,-98.350891
26590,US,39.50024,-98.350891
26591,US,39.50024,-98.350891
26592,BR,-14.235004,-51.92528
26593,AR,-38.416097,-63.616672
26594,AR,-38.416097,-63.616672
26595,MX,23.634501,-102.552784
26598,BR,-14.235004,-51.92528
26599,BR,-14.235004,-51.92528
26600,EC,-1.831239,-78.183406
26601,CL,-35.675147,-71.542969
26602,BR,-14.235004,-51.92528
26603,CO,4.570868,-74.297333
26604,CL,-35.675147,-71.542969
26605,CO,4.570868,-74.297333
26606,BR,-14.235004,-51.92528
26607,BR,-14.235004,-51.92528
26608,AR,-38.416097,-63.616672
26609,BR,-14.235004,-51.92528
26610,CL,-35.675147,-71.542969
26611,CO,4.570868,-74.297333
26612,HN,15.199999,-86.241905
26613,EC,-1.831239,-78.183406
26614,MX,23.634501,-102.552784
26615,BR,-14.235004,-51.92528
26616,BR,-14.235004,-51.92528
26617,GT,15.783471,-90.230759
26618,MX,23.634501,-102.552784
26619,CO,4.570868,-74.297333
26620,MX,23.634501,-102.552784
26621,AR,-38.416097,-63.616672
26622,BR,-14.235004,-51.92528
26623,CL,-35.675147,-71.542969
26624,US,39.50024,-98.350891
26626,US,39.50024,-98.350891
26627,US,39.50024,-98.350891
26628,US,39.50024,-98.350891
26629,US,39.50024,-98.350891
26630,US,39.50024,-98.350891
26631,US,39.50024,-98.350891
26632,US,39.50024,-98.350891
26633,US,39.50024,-98.350891
26634,BB,13.193887,-59.543198
26635,US,39.50024,-98.350891
26636,US,39.50024,-98.350891
26637,US,39.50024,-98.350891
26638,US,39.50024,-98.350891
26639,US,39.50024,-98.350891
26640,US,39.50024,-98.350891
26641,US,39.50024,-98.350891
26642,US,39.50024,-98.350891
26644,US,39.50024,-98.350891
26645,US,39.50024,-98.350891
26646,US,39.50024,-98.350891
26647,US,39.50024,-98.350891
26648,US,39.50024,-98.350891
26649,US,39.50024,-98.350891
26650,US,39.50024,-98.350891
26651,US,39.50024,-98.350891
26652,US,39.50024,-98.350891
26653,US,39.50024,-98.350891
26654,US,39.50024,-98.350891
26655,US,39.50024,-98.350891
26656,US,39.50024,-98.350891
26657,US,39.50024,-98.350891
26658,US,39.50024,-98.350891
26659,US,39.50024,-98.350891
26660,US,39.50024,-98.350891
26661,US,39.50024,-98.350891
26662,US,39.50024,-98.350891
26664,US,39.50024,-98.350891
26665,US,39.50024,-98.350891
26667,US,39.50024,-98.350891
26668,US,39.50024,-98.350891
26669,US,39.50024,-98.350891
26670,US,39.50024,-98.350891
26671,US,39.50024,-98.350891
26672,CA,56.130366,-106.346771
26673,US,39.50024,-98.350891
26674,US,39.50024,-98.350891
26675,US,39.50024,-98.350891
26676,US,39.50024,-98.350891
26677,CA,56.130366,-106.346771
26678,US,39.50024,-98.350891
26679,US,39.50024,-98.350891
26680,CA,56.130366,-106.346771
26681,US,39.50024,-98.350891
26683,US,39.50024,-98.350891
26684,US,39.50024,-98.350891
26685,US,39.50024,-98.350891
26688,US,39.50024,-98.350891
26689,US,39.50024,-98.350891
26691,US,39.50024,-98.350891
26694,US,39.50024,-98.350891
26695,US,39.50024,-98.350891
26696,US,39.50024,-98.350891
26697,US,39.50024,-98.350891
26698,US,39.50024,-98.350891
26699,US,39.50024,-98.350891
26700,US,39.50024,-98.350891
26701,US,39.50024,-98.350891
26702,US,39.50024,-98.350891
26703,US,39.50024,-98.350891
26704,CA,56.130366,-106.346771
26705,US,39.50024,-98.350891
26706,US,39.50024,-98.350891
26707,US,39.50024,-98.350891
26708,US,39.50024,-98.350891
26709,US,39.50024,-98.350891
26710,US,39.50024,-98.350891
26711,US,39.50024,-98.350891
26712,US,39.50024,-98.350891
26713,US,39.50024,-98.350891
26715,US,39.50024,-98.350891
26716,US,39.50024,-98.350891
26717,US,39.50024,-98.350891
26718,US,39.50024,-98.350891
26719,US,39.50024,-98.350891
26720,US,39.50024,-98.350891
26721,US,39.50024,-98.350891
26722,US,39.50024,-98.350891
26723,US,39.50024,-98.350891
26724,US,39.50024,-98.350891
26725,US,39.50024,-98.350891
26726,US,39.50024,-98.350891
26727,US,39.50024,-98.350891
26728,US,39.50024,-98.350891
26729,US,39.50024,-98.350891
26730,US,39.50024,-98.350891
26731,US,39.50024,-98.350891
26732,US,39.50024,-98.350891
26733,US,39.50024,-98.350891
26734,US,39.50024,-98.350891
26735,US,39.50024,-98.350891
26736,US,39.50024,-98.350891
26737,US,39.50024,-98.350891
26738,US,39.50024,-98.350891
26739,US,39.50024,-98.350891
26740,US,39.50024,-98.350891
26741,US,39.50024,-98.350891
26742,US,39.50024,-98.350891
26743,US,39.50024,-98.350891
26744,US,39.50024,-98.350891
26745,US,39.50024,-98.350891
26746,US,39.50024,-98.350891
26747,US,39.50024,-98.350891
26748,US,39.50024,-98.350891
26749,US,39.50024,-98.350891
26750,US,39.50024,-98.350891
26751,US,39.50024,-98.350891
26752,US,39.50024,-98.350891
26753,CA,56.130366,-106.346771
26755,US,39.50024,-98.350891
26756,US,39.50024,-98.350891
26758,US,39.50024,-98.350891
26759,US,39.50024,-98.350891
26760,US,39.50024,-98.350891
26761,US,39.50024,-98.350891
26762,US,39.50024,-98.350891
26763,US,39.50024,-98.350891
26764,US,39.50024,-98.350891
26765,US,39.50024,-98.350891
26766,US,39.50024,-98.350891
26767,US,39.50024,-98.350891
26769,US,39.50024,-98.350891
26770,US,39.50024,-98.350891
26771,US,39.50024,-98.350891
26773,US,39.50024,-98.350891
26774,US,39.50024,-98.350891
26775,CA,56.130366,-106.346771
26776,US,39.50024,-98.350891
26777,US,39.50024,-98.350891
26778,US,39.50024,-98.350891
26779,US,39.50024,-98.350891
26780,US,39.50024,-98.350891
26781,US,39.50024,-98.350891
26782,US,39.50024,-98.350891
26783,US,39.50024,-98.350891
26784,US,39.50024,-98.350891
26785,US,39.50024,-98.350891
26787,US,39.50024,-98.350891
26788,CA,56.130366,-106.346771
26789,US,39.50024,-98.350891
26790,US,39.50024,-98.350891
26791,US,39.50024,-98.350891
26792,US,39.50024,-98.350891
26793,US,39.50024,-98.350891
26794,US,39.50024,-98.350891
26795,US,39.50024,-98.350891
26796,US,39.50024,-98.350891
26797,US,39.50024,-98.350891
26798,US,39.50024,-98.350891
26800,US,39.50024,-98.350891
26801,US,39.50024,-98.350891
26802,CA,56.130366,-106.346771
26803,US,39.50024,-98.350891
26805,US,39.50024,-98.350891
26806,CA,56.130366,-106.346771
26807,US,39.50024,-98.350891
26808,US,39.50024,-98.350891
26809,US,39.50024,-98.350891
26810,US,39.50024,-98.350891
26811,US,39.50024,-98.350891
26812,US,39.50024,-98.350891
26813,US,39.50024,-98.350891
26814,US,39.50024,-98.350891
26815,US,39.50024,-98.350891
26816,US,39.50024,-98.350891
26817,US,39.50024,-98.350891
26818,US,39.50024,-98.350891
26819,US,39.50024,-98.350891
26820,US,39.50024,-98.350891
26822,US,39.50024,-98.350891
26823,US,39.50024,-98.350891
26824,US,39.50024,-98.350891
26825,US,39.50024,-98.350891
26826,US,39.50024,-98.350891
26827,US,39.50024,-98.350891
26828,US,39.50024,-98.350891
26829,US,39.50024,-98.350891
26830,US,39.50024,-98.350891
26831,US,39.50024,-98.350891
26832,CA,56.130366,-106.346771
26833,US,39.50024,-98.350891
26834,US,39.50024,-98.350891
26835,US,39.50024,-98.350891
26836,US,39.50024,-98.350891
26837,CA,56.130366,-106.346771
26838,CA,56.130366,-106.346771
26839,US,39.50024,-98.350891
26840,US,39.50024,-98.350891
26841,US,39.50024,-98.350891
26842,US,39.50024,-98.350891
26843,US,39.50024,-98.350891
26844,US,39.50024,-98.350891
26845,US,39.50024,-98.350891
26846,US,39.50024,-98.350891
26847,US,39.50024,-98.350891
26848,US,39.50024,-98.350891
26849,US,39.50024,-98.350891
26850,US,39.50024,-98.350891
26851,US,39.50024,-98.350891
26852,US,39.50024,-98.350891
26853,US,39.50024,-98.350891
26854,US,39.50024,-98.350891
26855,BS,25.03428,-77.39628
26856,CA,56.130366,-106.346771
26857,US,39.50024,-98.350891
26858,US,39.50024,-98.350891
26859,US,39.50024,-98.350891
26860,US,39.50024,-98.350891
26862,US,39.50024,-98.350891
26863,US,39.50024,-98.350891
26864,US,39.50024,-98.350891
26865,US,39.50024,-98.350891
26866,US,39.50024,-98.350891
26867,US,39.50024,-98.350891
26868,US,39.50024,-98.350891
26869,US,39.50024,-98.350891
26870,US,39.50024,-98.350891
26871,CA,56.130366,-106.346771
26872,CA,56.130366,-106.346771
26873,US,39.50024,-98.350891
26874,US,39.50024,-98.350891
26875,US,39.50024,-98.350891
26876,US,39.50024,-98.350891
26877,US,39.50024,-98.350891
26878,US,39.50024,-98.350891
26879,US,39.50024,-98.350891
26880,US,39.50024,-98.350891
26881,US,39.50024,-98.350891
26882,US,39.50024,-98.350891
26883,US,39.50024,-98.350891
26884,CA,56.130366,-106.346771
26885,US,39.50024,-98.350891
26886,US,39.50024,-98.350891
26887,US,39.50024,-98.350891
26888,US,39.50024,-98.350891
26889,CA,56.130366,-106.346771
26890,US,39.50024,-98.350891
26891,US,39.50024,-98.350891
26892,US,39.50024,-98.350891
26893,US,39.50024,-98.350891
26894,US,39.50024,-98.350891
26895,US,39.50024,-98.350891
26896,US,39.50024,-98.350891
26897,US,39.50024,-98.350891
26898,US,39.50024,-98.350891
26899,US,39.50024,-98.350891
26900,US,39.50024,-98.350891
26901,US,39.50024,-98.350891
26902,CA,56.130366,-106.346771
26903,US,39.50024,-98.350891
26904,US,39.50024,-98.350891
26905,US,39.50024,-98.350891
26906,US,39.50024,-98.350891
26907,US,39.50024,-98.350891
26908,US,39.50024,-98.350891
26909,US,39.50024,-98.350891
26910,US,39.50024,-98.350891
26911,JP,36.204824,138.252924
26912,US,39.50024,-98.350891
26913,US,39.50024,-98.350891
26914,US,39.50024,-98.350891
26915,US,39.50024,-98.350891
26916,US,39.50024,-98.350891
26917,US,39.50024,-98.350891
26918,US,39.50024,-98.350891
26919,US,39.50024,-98.350891
26920,US,39.50024,-98.350891
26921,US,39.50024,-98.350891
26923,US,39.50024,-98.350891
26924,US,39.50024,-98.350891
26925,US,39.50024,-98.350891
26926,US,39.50024,-98.350891
26927,US,39.50024,-98.350891
26928,US,39.50024,-98.350891
26929,US,39.50024,-98.350891
26931,US,39.50024,-98.350891
26932,CA,56.130366,-106.346771
26933,US,39.50024,-98.350891
26934,US,39.50024,-98.350891
26935,US,39.50024,-98.350891
26936,US,39.50024,-98.350891
26937,US,39.50024,-98.350891
26938,US,39.50024,-98.350891
26940,US,39.50024,-98.350891
26941,US,39.50024,-98.350891
26942,US,39.50024,-98.350891
26943,US,39.50024,-98.350891
26944,US,39.50024,-98.350891
26945,US,39.50024,-98.350891
26946,US,39.50024,-98.350891
26947,US,39.50024,-98.350891
26948,US,39.50024,-98.350891
26949,US,39.50024,-98.350891
26950,US,39.50024,-98.350891
26951,US,39.50024,-98.350891
26952,US,39.50024,-98.350891
26953,US,39.50024,-98.350891
26954,US,39.50024,-98.350891
26955,US,39.50024,-98.350891
26956,US,39.50024,-98.350891
26957,US,39.50024,-98.350891
26958,US,39.50024,-98.350891
26959,US,39.50024,-98.350891
26960,US,39.50024,-98.350891
26961,US,39.50024,-98.350891
26962,US,39.50024,-98.350891
26963,US,39.50024,-98.350891
26964,US,39.50024,-98.350891
26965,US,39.50024,-98.350891
26966,US,39.50024,-98.350891
26967,US,39.50024,-98.350891
26968,CA,56.130366,-106.346771
26969,US,39.50024,-98.350891
26970,US,39.50024,-98.350891
26971,US,39.50024,-98.350891
26972,US,39.50024,-98.350891
26973,US,39.50024,-98.350891
26974,US,39.50024,-98.350891
26975,US,39.50024,-98.350891
26976,US,39.50024,-98.350891
26977,US,39.50024,-98.350891
26978,US,39.50024,-98.350891
26979,US,39.50024,-98.350891
26980,US,39.50024,-98.350891
26981,US,39.50024,-98.350891
26982,US,39.50024,-98.350891
26983,US,39.50024,-98.350891
26984,US,39.50024,-98.350891
26985,US,39.50024,-98.350891
26987,US,39.50024,-98.350891
26988,US,39.50024,-98.350891
26989,US,39.50024,-98.350891
26990,US,39.50024,-98.350891
26991,US,39.50024,-98.350891
26992,US,39.50024,-98.350891
26993,US,39.50024,-98.350891
26994,US,39.50024,-98.350891
26995,US,39.50024,-98.350891
26996,CA,56.130366,-106.346771
26997,US,39.50024,-98.350891
26998,US,39.50024,-98.350891
26999,JM,18.109581,-77.297508
27000,US,39.50024,-98.350891
27001,US,39.50024,-98.350891
27002,US,39.50024,-98.350891
27003,US,39.50024,-98.350891
27004,US,39.50024,-98.350891
27005,US,39.50024,-98.350891
27006,US,39.50024,-98.350891
27007,US,39.50024,-98.350891
27008,US,39.50024,-98.350891
27009,US,39.50024,-98.350891
27011,US,39.50024,-98.350891
27012,US,39.50024,-98.350891
27013,US,39.50024,-98.350891
27014,US,39.50024,-98.350891
27015,US,39.50024,-98.350891
27016,US,39.50024,-98.350891
27017,US,39.50024,-98.350891
27018,US,39.50024,-98.350891
27019,US,39.50024,-98.350891
27020,US,39.50024,-98.350891
27021,US,39.50024,-98.350891
27022,US,39.50024,-98.350891
27023,US,39.50024,-98.350891
27025,US,39.50024,-98.350891
27026,US,39.50024,-98.350891
27027,US,39.50024,-98.350891
27028,US,39.50024,-98.350891
27029,US,39.50024,-98.350891
27030,US,39.50024,-98.350891
27031,US,39.50024,-98.350891
27032,US,39.50024,-98.350891
27033,US,39.50024,-98.350891
27034,US,39.50024,-98.350891
27035,US,39.50024,-98.350891
27036,US,39.50024,-98.350891
27037,US,39.50024,-98.350891
27038,US,39.50024,-98.350891
27039,US,39.50024,-98.350891
27040,US,39.50024,-98.350891
27041,US,39.50024,-98.350891
27042,US,39.50024,-98.350891
27043,US,39.50024,-98.350891
27044,US,39.50024,-98.350891
27045,US,39.50024,-98.350891
27046,US,39.50024,-98.350891
27047,US,39.50024,-98.350891
27048,US,39.50024,-98.350891
27049,US,39.50024,-98.350891
27050,US,39.50024,-98.350891
27051,US,39.50024,-98.350891
27052,US,39.50024,-98.350891
27053,US,39.50024,-98.350891
27054,US,39.50024,-98.350891
27055,US,39.50024,-98.350891
27056,US,39.50024,-98.350891
27057,US,39.50024,-98.350891
27058,US,39.50024,-98.350891
27059,US,39.50024,-98.350891
27060,US,39.50024,-98.350891
27061,US,39.50024,-98.350891
27062,US,39.50024,-98.350891
27063,US,39.50024,-98.350891
27064,US,39.50024,-98.350891
27065,US,39.50024,-98.350891
27066,US,39.50024,-98.350891
27067,US,39.50024,-98.350891
27068,US,39.50024,-98.350891
27069,US,39.50024,-98.350891
27070,US,39.50024,-98.350891
27071,US,39.50024,-98.350891
27072,US,39.50024,-98.350891
27073,US,39.50024,-98.350891
27074,US,39.50024,-98.350891
27075,US,39.50024,-98.350891
27076,US,39.50024,-98.350891
27077,US,39.50024,-98.350891
27078,US,39.50024,-98.350891
27079,US,39.50024,-98.350891
27080,US,39.50024,-98.350891
27081,US,39.50024,-98.350891
27082,US,39.50024,-98.350891
27083,US,39.50024,-98.350891
27084,US,39.50024,-98.350891
27085,US,39.50024,-98.350891
27086,US,39.50024,-98.350891
27087,US,39.50024,-98.350891
27088,US,39.50024,-98.350891
27089,US,39.50024,-98.350891
27090,US,39.50024,-98.350891
27091,US,39.50024,-98.350891
27092,US,39.50024,-98.350891
27093,US,39.50024,-98.350891
27094,US,39.50024,-98.350891
27095,US,39.50024,-98.350891
27096,US,39.50024,-98.350891
27097,US,39.50024,-98.350891
27098,US,39.50024,-98.350891
27099,US,39.50024,-98.350891
27100,US,39.50024,-98.350891
27101,US,39.50024,-98.350891
27102,US,39.50024,-98.350891
27103,US,39.50024,-98.350891
27104,US,39.50024,-98.350891
27105,US,39.50024,-98.350891
27106,US,39.50024,-98.350891
27107,US,39.50024,-98.350891
27108,US,39.50024,-98.350891
27109,US,39.50024,-98.350891
27110,US,39.50024,-98.350891
27111,US,39.50024,-98.350891
27112,US,39.50024,-98.350891
27113,US,39.50024,-98.350891
27114,US,39.50024,-98.350891
27115,US,39.50024,-98.350891
27116,US,39.50024,-98.350891
27117,US,39.50024,-98.350891
27118,US,39.50024,-98.350891
27119,US,39.50024,-98.350891
27120,US,39.50024,-98.350891
27121,US,39.50024,-98.350891
27122,US,39.50024,-98.350891
27123,US,39.50024,-98.350891
27124,US,39.50024,-98.350891
27125,US,39.50024,-98.350891
27126,US,39.50024,-98.350891
27127,US,39.50024,-98.350891
27128,US,39.50024,-98.350891
27129,US,39.50024,-98.350891
27130,US,39.50024,-98.350891
27131,US,39.50024,-98.350891
27132,US,39.50024,-98.350891
27133,US,39.50024,-98.350891
27134,US,39.50024,-98.350891
27135,US,39.50024,-98.350891
27136,US,39.50024,-98.350891
27137,US,39.50024,-98.350891
27138,US,39.50024,-98.350891
27139,US,39.50024,-98.350891
27140,US,39.50024,-98.350891
27141,US,39.50024,-98.350891
27142,US,39.50024,-98.350891
27143,US,39.50024,-98.350891
27144,US,39.50024,-98.350891
27145,US,39.50024,-98.350891
27146,US,39.50024,-98.350891
27147,US,39.50024,-98.350891
27148,US,39.50024,-98.350891
27149,US,39.50024,-98.350891
27150,US,39.50024,-98.350891
27151,US,39.50024,-98.350891
27152,US,39.50024,-98.350891
27153,US,39.50024,-98.350891
27154,US,39.50024,-98.350891
27155,US,39.50024,-98.350891
27156,US,39.50024,-98.350891
27157,US,39.50024,-98.350891
27158,US,39.50024,-98.350891
27159,US,39.50024,-98.350891
27160,US,39.50024,-98.350891
27162,US,39.50024,-98.350891
27163,US,39.50024,-98.350891
27164,CA,56.130366,-106.346771
27165,US,39.50024,-98.350891
27166,US,39.50024,-98.350891
27167,US,39.50024,-98.350891
27168,CA,56.130366,-106.346771
27169,US,39.50024,-98.350891
27170,US,39.50024,-98.350891
27171,US,39.50024,-98.350891
27172,US,39.50024,-98.350891
27173,US,39.50024,-98.350891
27175,US,39.50024,-98.350891
27176,US,39.50024,-98.350891
27177,US,39.50024,-98.350891
27178,US,39.50024,-98.350891
27179,US,39.50024,-98.350891
27180,US,39.50024,-98.350891
27181,CA,56.130366,-106.346771
27182,US,39.50024,-98.350891
27183,US,39.50024,-98.350891
27184,US,39.50024,-98.350891
27185,US,39.50024,-98.350891
27186,US,39.50024,-98.350891
27187,US,39.50024,-98.350891
27188,US,39.50024,-98.350891
27189,US,39.50024,-98.350891
27190,US,39.50024,-98.350891
27191,US,39.50024,-98.350891
27192,US,39.50024,-98.350891
27193,US,39.50024,-98.350891
27194,US,39.50024,-98.350891
27195,US,39.50024,-98.350891
27196,US,39.50024,-98.350891
27197,US,39.50024,-98.350891
27198,US,39.50024,-98.350891
27199,US,39.50024,-98.350891
27200,US,39.50024,-98.350891
27201,US,39.50024,-98.350891
27202,US,39.50024,-98.350891
27203,US,39.50024,-98.350891
27204,US,39.50024,-98.350891
27205,US,39.50024,-98.350891
27207,US,39.50024,-98.350891
27208,US,39.50024,-98.350891
27209,US,39.50024,-98.350891
27210,US,39.50024,-98.350891
27211,US,39.50024,-98.350891
27212,US,39.50024,-98.350891
27214,US,39.50024,-98.350891
27216,US,39.50024,-98.350891
27217,US,39.50024,-98.350891
27218,US,39.50024,-98.350891
27219,US,39.50024,-98.350891
27220,US,39.50024,-98.350891
27221,US,39.50024,-98.350891
27222,US,39.50024,-98.350891
27223,US,39.50024,-98.350891
27224,US,39.50024,-98.350891
27225,US,39.50024,-98.350891
27226,US,39.50024,-98.350891
27227,US,39.50024,-98.350891
27228,US,39.50024,-98.350891
27229,US,39.50024,-98.350891
27230,US,39.50024,-98.350891
27231,US,39.50024,-98.350891
27232,CA,56.130366,-106.346771
27233,US,39.50024,-98.350891
27234,US,39.50024,-98.350891
27235,US,39.50024,-98.350891
27236,US,39.50024,-98.350891
27237,US,39.50024,-98.350891
27238,US,39.50024,-98.350891
27239,US,39.50024,-98.350891
27240,US,39.50024,-98.350891
27241,US,39.50024,-98.350891
27242,US,39.50024,-98.350891
27243,US,39.50024,-98.350891
27244,US,39.50024,-98.350891
